time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-01 00:00:00+00:00,4,4,56,6
2025-03-02 00:00:00+00:00,4,4,50,9
2025-03-03 00:00:00+00:00,41,8,192,23
2025-03-04 00:00:00+00:00,5,4,100,17
2025-03-05 00:00:00+00:00,14,6,55,14
2025-03-06 00:00:00+00:00,28,12,50,21
2025-03-07 00:00:00+00:00,17,7,78,19
2025-03-08 00:00:00+00:00,2,2,5,5
2025-03-09 00:00:00+00:00,8,6,12,7
2025-03-10 00:00:00+00:00,65,15,118,18
2025-03-11 00:00:00+00:00,20,7,64,17
2025-03-12 00:00:00+00:00,6,5,84,22
2025-03-13 00:00:00+00:00,9,4,97,17
2025-03-14 00:00:00+00:00,11,8,80,13
2025-03-15 00:00:00+00:00,1,1,10,2
