time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-01 00:00:00+00:00,4.0,3.0,10,2
2024-12-02 00:00:00+00:00,32.0,5.0,76,16
2024-12-03 00:00:00+00:00,1.0,1.0,61,15
2024-12-04 00:00:00+00:00,2.0,2.0,104,12
2024-12-05 00:00:00+00:00,3.0,2.0,52,12
2024-12-06 00:00:00+00:00,4.0,4.0,71,14
2024-12-07 00:00:00+00:00,1.0,1.0,101,13
2024-12-08 00:00:00+00:00,1.0,1.0,47,6
2024-12-09 00:00:00+00:00,33.0,6.0,188,31
2024-12-10 00:00:00+00:00,3.0,2.0,31,10
2024-12-11 00:00:00+00:00,4.0,4.0,81,16
2024-12-12 00:00:00+00:00,2.0,2.0,65,11
2024-12-13 00:00:00+00:00,2.0,2.0,37,16
2024-12-14 00:00:00+00:00,1.0,1.0,2,2
2024-12-15 00:00:00+00:00,,,2,1
