time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-07 00:00:00+00:00,15,5,73,17
2025-03-08 00:00:00+00:00,2,2,5,5
2025-03-09 00:00:00+00:00,8,6,12,7
2025-03-10 00:00:00+00:00,65,15,118,18
2025-03-11 00:00:00+00:00,20,7,64,17
2025-03-12 00:00:00+00:00,6,5,84,22
2025-03-13 00:00:00+00:00,9,4,97,17
2025-03-14 00:00:00+00:00,11,8,80,13
2025-03-15 00:00:00+00:00,4,4,23,5
2025-03-16 00:00:00+00:00,4,3,5,4
2025-03-17 00:00:00+00:00,117,21,60,15
2025-03-18 00:00:00+00:00,71,13,151,26
2025-03-19 00:00:00+00:00,8,5,56,20
2025-03-20 00:00:00+00:00,6,5,47,12
2025-03-21 00:00:00+00:00,1,1,10,8
