time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-26 00:00:00+00:00,23,17,16,10
2024-06-27 00:00:00+00:00,49,32,28,10
2024-06-28 00:00:00+00:00,32,23,147,13
2024-06-29 00:00:00+00:00,5,4,6,5
2024-06-30 00:00:00+00:00,7,7,52,8
2024-07-01 00:00:00+00:00,20,17,15,6
2024-07-02 00:00:00+00:00,16,11,28,13
2024-07-03 00:00:00+00:00,40,29,34,10
2024-07-04 00:00:00+00:00,10,9,75,14
2024-07-05 00:00:00+00:00,8,5,89,11
2024-07-06 00:00:00+00:00,6,5,42,4
2024-07-07 00:00:00+00:00,28,23,30,9
2024-07-08 00:00:00+00:00,20,18,39,11
2024-07-09 00:00:00+00:00,25,20,62,13
2024-07-10 00:00:00+00:00,6,6,8,5
