time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-01 00:00:00+00:00,88,18,24,7
2025-03-02 00:00:00+00:00,42,19,7,4
2025-03-03 00:00:00+00:00,137,44,37,13
2025-03-04 00:00:00+00:00,173,60,32,19
2025-03-05 00:00:00+00:00,91,41,17,11
2025-03-06 00:00:00+00:00,79,41,88,6
2025-03-07 00:00:00+00:00,80,40,12,7
2025-03-08 00:00:00+00:00,35,20,6,3
2025-03-09 00:00:00+00:00,36,19,8,3
2025-03-10 00:00:00+00:00,79,40,13,9
2025-03-11 00:00:00+00:00,63,28,14,7
2025-03-12 00:00:00+00:00,54,30,16,12
2025-03-13 00:00:00+00:00,67,37,44,13
2025-03-14 00:00:00+00:00,60,34,79,18
2025-03-15 00:00:00+00:00,1,1,2,1
