time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-22 00:00:00+00:00,56,29,27,4
2025-04-23 00:00:00+00:00,75,34,54,13
2025-04-24 00:00:00+00:00,173,128,26,11
2025-04-25 00:00:00+00:00,390,70,39,13
2025-04-26 00:00:00+00:00,44,29,4,4
2025-04-27 00:00:00+00:00,43,26,18,4
2025-04-28 00:00:00+00:00,64,36,39,13
2025-04-29 00:00:00+00:00,175,61,121,8
2025-04-30 00:00:00+00:00,58,31,27,8
2025-05-01 00:00:00+00:00,214,93,9,5
2025-05-02 00:00:00+00:00,44,26,69,9
2025-05-03 00:00:00+00:00,99,28,34,6
2025-05-04 00:00:00+00:00,80,31,5,4
2025-05-05 00:00:00+00:00,82,41,25,12
2025-05-06 00:00:00+00:00,8,4,8,6
