time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-23 00:00:00+00:00,38,17,2,1
2025-03-24 00:00:00+00:00,82,32,25,5
2025-03-25 00:00:00+00:00,67,32,25,9
2025-03-26 00:00:00+00:00,152,41,41,10
2025-03-27 00:00:00+00:00,112,39,35,13
2025-03-28 00:00:00+00:00,76,44,17,9
2025-03-29 00:00:00+00:00,34,17,12,8
2025-03-30 00:00:00+00:00,46,18,2,2
2025-03-31 00:00:00+00:00,59,29,63,21
2025-04-01 00:00:00+00:00,187,51,55,10
2025-04-02 00:00:00+00:00,54,23,45,13
2025-04-03 00:00:00+00:00,135,45,36,14
2025-04-04 00:00:00+00:00,194,42,46,10
2025-04-05 00:00:00+00:00,137,30,31,9
2025-04-06 00:00:00+00:00,24,14,3,3
