time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-11 00:00:00+00:00,733,139,1035,132
2024-06-12 00:00:00+00:00,637,106,1249,178
2024-06-13 00:00:00+00:00,296,115,1170,175
2024-06-14 00:00:00+00:00,343,126,1090,150
2024-06-15 00:00:00+00:00,164,43,310,61
2024-06-16 00:00:00+00:00,63,48,263,63
2024-06-17 00:00:00+00:00,280,93,921,184
2024-06-18 00:00:00+00:00,809,288,1378,167
2024-06-19 00:00:00+00:00,161,102,1544,197
2024-06-20 00:00:00+00:00,363,138,1424,211
2024-06-21 00:00:00+00:00,318,182,1083,166
2024-06-22 00:00:00+00:00,106,52,284,67
2024-06-23 00:00:00+00:00,111,97,639,105
2024-06-24 00:00:00+00:00,284,83,1284,187
2024-06-25 00:00:00+00:00,40,24,284,54
